date,total_transactions,total_amount,avg_amount,fraud_count,fraud_rate,avg_fraud_score,max_fraud_score
2017-05-17,28,1081.84,38.6371,0,0.0,0.039,0.1185
2017-05-18,30,912.87,30.429,0,0.0,0.0423,0.2934
2017-05-19,34,2018.09,59.3556,0,0.0,0.0616,0.3319
2017-05-20,24,1830.93,76.2888,0,0.0,0.0598,0.3967
2017-05-21,30,1370.31,45.677,0,0.0,0.077,0.3934
2017-05-22,28,863.08,30.8243,0,0.0,0.049,0.1941
2017-05-23,31,1269.1,40.9387,0,0.0,0.0246,0.1867
2017-05-24,26,961.75,36.9904,0,0.0,0.04,0.1854
2017-05-25,21,623.61,29.6957,0,0.0,0.0263,0.1192
2017-05-26,22,457.32,20.7873,0,0.0,0.0345,0.2092
2017-05-27,22,1454.22,66.1009,0,0.0,0.0338,0.0963
2017-05-28,17,997.7,58.6882,0,0.0,0.0651,0.334
2017-05-29,27,1325.58,49.0956,0,0.0,0.0625,0.2344
2017-05-30,24,1116.33,46.5137,0,0.0,0.0545,0.2323
2017-05-31,32,1562.78,48.8369,0,0.0,0.0429,0.1584
2017-06-01,26,1267.62,48.7546,0,0.0,0.053,0.2976
2017-06-02,26,1039.28,39.9723,0,0.0,0.0803,0.7136
2017-06-03,34,1243.77,36.5815,0,0.0,0.0576,0.453
2017-06-04,29,763.38,26.3234,0,0.0,0.0333,0.1889
2017-06-05,34,1113.47,32.7491,0,0.0,0.0704,0.4323
2017-06-06,41,1415.73,34.53,0,0.0,0.0506,0.2885
2017-06-07,29,157.98,5.4476,0,0.0,0.0402,0.4273
2017-06-08,33,1213.01,36.7579,0,0.0,0.0506,0.385
2017-06-09,32,2372.73,74.1478,0,0.0,0.0511,0.2783
2017-06-10,33,1133.5,34.3485,0,0.0,0.0531,0.2974
2017-06-11,33,1522.91,46.1488,0,0.0,0.0425,0.3974
2017-06-12,26,943.64,36.2938,0,0.0,0.042,0.2511
2017-06-13,23,951.12,41.353,0,0.0,0.0376,0.2164
2017-06-14,27,1034.94,38.3311,0,0.0,0.0496,0.265
2017-06-15,26,517.0,19.8846,0,0.0,0.0408,0.308
2017-06-16,26,1093.14,42.0438,0,0.0,0.0703,0.6228
2017-06-17,35,1227.73,35.078,0,0.0,0.0352,0.1742
2017-06-18,14,1161.04,82.9314,0,0.0,0.0622,0.4595
2017-06-19,23,970.33,42.1883,0,0.0,0.0687,0.4791
2017-06-20,37,1335.7,36.1,0,0.0,0.0347,0.2588
2017-06-21,35,1307.12,37.3463,0,0.0,0.0479,0.3169
2017-06-22,26,222.54,8.5592,0,0.0,0.0588,0.2224
2017-06-23,36,2727.65,75.7681,0,0.0,0.0545,0.2743
2017-06-24,39,2122.14,54.4138,0,0.0,0.0491,0.4959
2017-06-25,31,1232.56,39.76,0,0.0,0.064,0.4543
2017-06-26,22,1127.35,51.2432,0,0.0,0.0377,0.176
2017-06-27,21,729.22,34.7248,0,0.0,0.0463,0.2584
2017-06-28,24,519.72,21.655,0,0.0,0.0845,0.5289
2017-06-29,31,1208.57,38.9861,0,0.0,0.0477,0.4212
2017-06-30,32,210.86,6.5894,0,0.0,0.0562,0.2971
2017-07-01,26,1111.76,42.76,0,0.0,0.0603,0.215
2017-07-02,25,669.61,26.7844,0,0.0,0.0277,0.1435
2017-07-03,32,1168.35,36.5109,0,0.0,0.0319,0.2839
2017-07-04,32,1529.05,47.7828,0,0.0,0.0321,0.1667
2017-07-05,34,1086.28,31.9494,0,0.0,0.0487,0.2041
2017-07-06,28,1185.63,42.3439,0,0.0,0.0293,0.1422
2017-07-07,30,1489.76,49.6587,0,0.0,0.0661,0.5346
2017-07-08,33,1599.89,48.4815,0,0.0,0.0425,0.3233
2017-07-09,24,591.95,24.6646,0,0.0,0.0454,0.3459
2017-07-10,31,923.13,29.7784,0,0.0,0.0716,0.3961
2017-07-11,35,1262.66,36.076,0,0.0,0.0527,0.4442
2017-07-12,19,491.64,25.8758,0,0.0,0.0396,0.1945
2017-07-13,37,1966.23,53.1414,0,0.0,0.062,0.3413
2017-07-14,25,1610.32,64.4128,0,0.0,0.0609,0.4529
2017-07-15,29,771.86,26.6159,0,0.0,0.0471,0.2945
2017-07-16,31,1394.93,44.9977,0,0.0,0.0532,0.4683
2017-07-17,27,813.29,30.1219,0,0.0,0.0404,0.1449
2017-07-18,34,1911.85,56.2309,0,0.0,0.0667,0.5981
2017-07-19,24,782.53,32.6054,0,0.0,0.0667,0.2509
2017-07-20,23,670.68,29.16,0,0.0,0.0515,0.3074
2017-07-21,32,1417.91,44.3097,0,0.0,0.0621,0.3174
2017-07-22,21,852.59,40.5995,0,0.0,0.0566,0.2602
2017-07-23,29,1021.22,35.2145,0,0.0,0.031,0.19
2017-07-24,20,1101.71,55.0855,0,0.0,0.071,0.3578
2017-07-25,29,1240.95,42.7914,0,0.0,0.0737,0.4902
2017-07-26,30,1755.52,58.5173,0,0.0,0.0439,0.2836
2017-07-27,38,1463.48,38.5126,0,0.0,0.0513,0.335
2017-07-28,33,1647.68,49.9297,0,0.0,0.0895,0.4717
2017-07-29,38,1783.79,46.9418,0,0.0,0.0657,0.6144
2017-07-30,23,691.36,30.0591,0,0.0,0.0484,0.1654
2017-07-31,18,726.9,40.3833,0,0.0,0.0292,0.1034
2017-08-01,25,762.62,30.5048,0,0.0,0.0374,0.2083
2017-08-02,33,1770.26,53.6442,0,0.0,0.0653,0.5585
2017-08-03,29,1423.61,49.09,0,0.0,0.0502,0.3791
2017-08-04,27,984.67,36.4693,0,0.0,0.0451,0.2075
2017-08-05,37,2227.74,60.2092,0,0.0,0.035,0.234
2017-08-06,24,1291.74,53.8225,0,0.0,0.0644,0.2638
2017-08-07,29,1490.64,51.4014,0,0.0,0.0699,0.6127
2017-08-08,32,1047.32,32.7288,0,0.0,0.0372,0.175
2017-08-09,35,1449.79,41.4226,0,0.0,0.0412,0.2144
2017-08-10,29,1142.03,39.3803,0,0.0,0.0362,0.2003
2017-08-11,33,1989.01,60.273,0,0.0,0.0797,0.5709
2017-08-12,28,1175.28,41.9743,0,0.0,0.0453,0.3166
2017-08-13,31,2421.76,78.1213,0,0.0,0.0799,0.2537
2017-08-14,17,209.23,12.3076,0,0.0,0.0501,0.1623
2017-08-15,41,2008.35,48.9841,0,0.0,0.061,0.615
2017-08-16,35,1385.73,39.5923,0,0.0,0.0393,0.4762
2017-08-17,24,2601.82,108.4092,0,0.0,0.0668,0.5653
2017-08-18,33,617.12,18.7006,0,0.0,0.053,0.4195
2017-08-19,31,1224.53,39.501,0,0.0,0.0436,0.2249
2017-08-20,22,810.34,36.8336,0,0.0,0.0544,0.3223
2017-08-21,22,672.3,30.5591,0,0.0,0.0437,0.2706
2017-08-22,30,2124.84,70.828,0,0.0,0.0562,0.2167
2017-08-23,28,1285.93,45.9261,0,0.0,0.046,0.2669
2017-08-24,31,905.1,29.1968,0,0.0,0.0376,0.1934
2017-08-25,21,699.84,33.3257,0,0.0,0.0307,0.2074
2017-08-26,36,1678.28,46.6189,0,0.0,0.03,0.1435
2017-08-27,26,1211.61,46.6004,0,0.0,0.0469,0.4002
2017-08-28,33,597.18,18.0964,0,0.0,0.0569,0.7877
2017-08-29,33,1465.7,44.4152,0,0.0,0.0705,0.4572
2017-08-30,34,1464.78,43.0818,0,0.0,0.0723,0.3752
2017-08-31,30,1019.21,33.9737,0,0.0,0.0406,0.2395
2017-09-01,30,338.03,11.2677,0,0.0,0.0416,0.1417
2017-09-02,37,1963.92,53.0789,0,0.0,0.041,0.3489
2017-09-03,19,937.64,49.3495,0,0.0,0.0762,0.2339
2017-09-04,27,1016.42,37.6452,0,0.0,0.0345,0.2378
2017-09-05,26,984.83,37.8781,0,0.0,0.0467,0.2546
2017-09-06,32,1366.55,42.7047,0,0.0,0.0552,0.2896
2017-09-07,33,1560.03,47.2736,0,0.0,0.0787,0.6816
2017-09-08,29,1202.88,41.4786,0,0.0,0.0529,0.242
2017-09-09,28,942.94,33.6764,0,0.0,0.0496,0.1633
2017-09-10,16,568.39,35.5244,0,0.0,0.0584,0.1863
2017-09-11,31,1360.6,43.8903,0,0.0,0.0348,0.1075
2017-09-12,21,901.37,42.9224,0,0.0,0.0546,0.2913
2017-09-13,34,1560.01,45.8826,0,0.0,0.0257,0.1856
2017-09-14,22,727.12,33.0509,0,0.0,0.034,0.1673
2017-09-15,25,792.1,31.684,0,0.0,0.0538,0.3512
2017-09-16,26,1312.92,50.4969,0,0.0,0.1095,0.7125
2017-09-17,32,1169.51,36.5472,0,0.0,0.0498,0.4649
2017-09-18,28,544.63,19.4511,0,0.0,0.0589,0.3234
2017-09-19,45,1754.14,38.9809,0,0.0,0.0565,0.2972
2017-09-20,33,1237.59,37.5027,0,0.0,0.0633,0.4296
2017-09-21,33,1014.35,30.7379,0,0.0,0.0386,0.356
2017-09-22,25,328.43,13.1372,0,0.0,0.0505,0.4463
2017-09-23,32,1209.23,37.7884,0,0.0,0.0444,0.3282
2017-09-24,20,131.16,6.558,0,0.0,0.0449,0.1463
2017-09-25,24,939.33,39.1387,0,0.0,0.0601,0.382
2017-09-26,23,736.94,32.0409,0,0.0,0.0436,0.1312
2017-09-27,31,1151.16,37.1342,0,0.0,0.0372,0.2536
2017-09-28,35,1082.21,30.9203,0,0.0,0.0424,0.4725
2017-09-29,22,1818.81,82.6732,0,0.0,0.0768,0.4592
2017-09-30,24,562.67,23.4446,0,0.0,0.0371,0.1698
2017-10-01,26,1428.58,54.9454,0,0.0,0.0431,0.2015
2017-10-02,22,1322.65,60.1205,0,0.0,0.0706,0.4588
2017-10-03,27,700.9,25.9593,0,0.0,0.039,0.2855
2017-10-04,22,988.09,44.9132,0,0.0,0.0576,0.356
2017-10-05,26,1191.39,45.8227,0,0.0,0.0621,0.3588
2017-10-06,30,940.87,31.3623,0,0.0,0.0536,0.3202
2017-10-07,25,785.52,31.4208,0,0.0,0.0241,0.2728
2017-10-08,27,1305.35,48.3463,0,0.0,0.0669,0.2932
2017-10-09,23,1031.39,44.843,0,0.0,0.0646,0.4124
2017-10-10,32,1625.63,50.8009,0,0.0,0.0541,0.3968
2017-10-11,42,1877.55,44.7036,0,0.0,0.0484,0.2464
2017-10-12,29,692.66,23.8848,0,0.0,0.0387,0.22
2017-10-13,28,1082.7,38.6679,0,0.0,0.0454,0.2172
2017-10-14,21,1336.23,63.63,0,0.0,0.0638,0.2738
2017-10-15,32,1535.56,47.9862,0,0.0,0.0531,0.2928
2017-10-16,30,1713.31,57.1103,0,0.0,0.0476,0.2823
2017-10-17,21,1342.76,63.941,0,0.0,0.0628,0.2723
2017-10-18,30,946.9,31.5633,0,0.0,0.0595,0.4318
2017-10-19,36,1736.07,48.2242,0,0.0,0.035,0.2137
2017-10-20,27,1251.26,46.343,0,0.0,0.0379,0.1874
2017-10-21,30,1186.27,39.5423,0,0.0,0.0535,0.3205
2017-10-22,32,1579.03,49.3447,0,0.0,0.0358,0.2104
2017-10-23,32,1422.41,44.4503,0,0.0,0.0636,0.6001
2017-10-24,28,1876.71,67.0254,0,0.0,0.0621,0.4336
2017-10-25,24,1176.88,49.0367,0,0.0,0.0583,0.5255
2017-10-26,23,801.92,34.8661,0,0.0,0.0746,0.3991
2017-10-27,29,1151.03,39.6907,0,0.0,0.0658,0.3456
2017-10-28,32,1306.97,40.8428,0,0.0,0.0364,0.1469
2017-10-29,28,1541.32,55.0471,0,0.0,0.0711,0.4674
2017-10-30,28,1409.85,50.3518,0,0.0,0.0629,0.3464
2017-10-31,42,1989.97,47.3802,0,0.0,0.0378,0.3188
2017-11-01,32,1432.3,44.7594,0,0.0,0.0487,0.2929
2017-11-02,23,768.84,33.4278,0,0.0,0.0634,0.3768
2017-11-03,25,606.17,24.2468,0,0.0,0.0305,0.1126
2017-11-04,26,1071.96,41.2292,0,0.0,0.0599,0.3698
2017-11-05,31,1302.69,42.0223,0,0.0,0.0241,0.1279
2017-11-06,30,1169.13,38.971,0,0.0,0.052,0.1447
2017-11-07,37,1117.07,30.1911,0,0.0,0.0696,0.7732
2017-11-08,32,1010.41,31.5753,0,0.0,0.0348,0.1518
2017-11-09,32,1303.29,40.7278,0,0.0,0.051,0.2969
2017-11-10,38,779.04,20.5011,0,0.0,0.0469,0.2351
2017-11-11,30,859.09,28.6363,0,0.0,0.0383,0.2079
2017-11-12,30,1070.43,35.681,0,0.0,0.0525,0.2239
2017-11-13,25,1088.49,43.5396,0,0.0,0.0414,0.1676
2017-11-14,31,543.47,17.5313,0,0.0,0.0415,0.3901
2017-11-15,27,906.23,33.5641,0,0.0,0.0421,0.2212
2017-11-16,35,1422.95,40.6557,0,0.0,0.0569,0.2479
2017-11-17,31,1169.19,37.7158,0,0.0,0.047,0.2044
2017-11-18,28,1701.2,60.7571,0,0.0,0.0621,0.356
2017-11-19,26,1101.95,42.3827,0,0.0,0.0511,0.3173
2017-11-20,29,2212.28,76.2855,0,0.0,0.0418,0.2224
2017-11-21,28,1488.01,53.1432,0,0.0,0.0297,0.198
2017-11-22,26,1780.85,68.4942,0,0.0,0.058,0.1745
2017-11-23,26,962.22,37.0085,0,0.0,0.0559,0.3495
2017-11-24,30,1039.62,34.654,0,0.0,0.0383,0.1792
2017-11-25,29,1561.51,53.8452,0,0.0,0.0338,0.2301
2017-11-26,29,1131.52,39.0179,0,0.0,0.0548,0.5382
2017-11-27,27,1501.84,55.6237,0,0.0,0.0544,0.1777
2017-11-28,29,1756.63,60.5734,0,0.0,0.0364,0.1735
2017-11-29,24,743.77,30.9904,0,0.0,0.0492,0.258
2017-11-30,39,2175.92,55.7928,0,0.0,0.0768,0.4654
2017-12-01,33,1244.48,37.7115,0,0.0,0.0486,0.2925
2017-12-02,31,945.86,30.5116,0,0.0,0.0409,0.1998
2017-12-03,36,2352.2,65.3389,0,0.0,0.0621,0.5056
2017-12-04,33,1446.34,43.8285,0,0.0,0.0625,0.6223
2017-12-05,30,1150.88,38.3627,0,0.0,0.0293,0.15
2017-12-06,25,994.16,39.7664,0,0.0,0.0327,0.2377
2017-12-07,22,1292.9,58.7682,0,0.0,0.0353,0.16
2017-12-08,28,722.33,25.7975,0,0.0,0.0422,0.1969
2017-12-09,23,570.43,24.8013,0,0.0,0.0448,0.1167
2017-12-10,13,967.95,74.4577,0,0.0,0.0986,0.6179
2017-12-11,24,551.07,22.9613,0,0.0,0.0549,0.227
2017-12-12,29,1234.04,42.5531,0,0.0,0.0494,0.4136
2017-12-13,42,2161.87,51.4731,0,0.0,0.0591,0.3114
2017-12-14,26,960.12,36.9277,0,0.0,0.0327,0.1705
2017-12-15,30,964.06,32.1353,0,0.0,0.0401,0.1539
2017-12-16,35,2147.12,61.3463,0,0.0,0.0433,0.2551
2017-12-17,23,978.81,42.557,0,0.0,0.0597,0.3997
2017-12-18,41,3022.76,73.7259,0,0.0,0.0876,0.4847
2017-12-19,25,362.75,14.51,0,0.0,0.0261,0.1234
2017-12-20,25,1079.85,43.194,0,0.0,0.0499,0.2947
2017-12-21,30,1973.87,65.7957,0,0.0,0.0455,0.2771
2017-12-22,28,800.82,28.6007,0,0.0,0.0611,0.3068
2017-12-23,26,2336.13,89.8512,0,0.0,0.0809,0.5205
2017-12-24,47,1366.58,29.0762,0,0.0,0.0629,0.3157
2017-12-25,28,213.61,7.6289,0,0.0,0.0617,0.2814
2017-12-26,20,855.94,42.797,0,0.0,0.0214,0.0959
2017-12-27,33,1466.75,44.447,0,0.0,0.0496,0.302
2017-12-28,32,1011.39,31.6059,0,0.0,0.0454,0.2206
2017-12-29,32,921.06,28.7831,0,0.0,0.0345,0.1696
2017-12-30,33,731.11,22.1548,0,0.0,0.0307,0.2495
2017-12-31,21,979.48,46.6419,0,0.0,0.0524,0.1609
2018-01-01,39,1468.39,37.651,1,0.04,0.0358,0.2636
2018-01-02,22,884.49,40.2041,0,0.0,0.0401,0.1653
2018-01-03,31,1200.37,38.7216,0,0.0,0.0488,0.2954
2018-01-04,25,1029.15,41.166,0,0.0,0.058,0.2603
2018-01-05,36,1283.19,35.6442,0,0.0,0.027,0.0994
2018-01-06,44,1925.47,43.7607,0,0.0,0.0472,0.4195
2018-01-07,39,1357.27,34.8018,0,0.0,0.0403,0.3388
2018-01-08,29,2072.1,71.4517,0,0.0,0.063,0.6126
2018-01-09,23,1982.47,86.1943,0,0.0,0.0425,0.2345
2018-01-10,24,954.02,39.7508,0,0.0,0.0571,0.3594
2018-01-11,30,1300.76,43.3587,0,0.0,0.0636,0.5155
2018-01-12,34,1964.09,57.7674,0,0.0,0.0712,0.2918
2018-01-13,30,1482.73,49.4243,0,0.0,0.0459,0.2752
2018-01-14,24,1032.23,43.0096,0,0.0,0.0672,0.5296
2018-01-15,17,1041.9,61.2882,0,0.0,0.0751,0.3019
2018-01-16,40,1871.19,46.7797,0,0.0,0.069,0.6226
2018-01-17,38,1587.74,41.7826,0,0.0,0.0445,0.4584
2018-01-18,22,361.04,16.4109,0,0.0,0.0445,0.3105
2018-01-19,28,1132.21,40.4361,0,0.0,0.0706,0.2788
2018-01-20,30,1015.46,33.8487,0,0.0,0.0569,0.2833
2018-01-21,29,1016.65,35.0569,0,0.0,0.0623,0.4116
2018-01-22,31,2008.75,64.7984,0,0.0,0.0604,0.2826
2018-01-23,24,1394.75,58.1146,0,0.0,0.0527,0.2893
2018-01-24,34,1003.48,29.5141,0,0.0,0.0304,0.1363
2018-01-25,24,467.75,19.4896,0,0.0,0.0517,0.2529
2018-01-26,31,1133.55,36.5661,0,0.0,0.0664,0.4662
2018-01-27,31,1050.57,33.8894,0,0.0,0.0495,0.2559
2018-01-28,23,1608.64,69.9409,0,0.0,0.0452,0.2495
2018-01-29,34,1789.91,52.6444,0,0.0,0.0466,0.2222
2018-01-30,27,705.84,26.1422,0,0.0,0.059,0.5278
2018-01-31,30,955.92,31.864,0,0.0,0.0522,0.1747
2018-02-01,29,1090.36,37.5986,0,0.0,0.0545,0.2545
2018-02-02,36,1120.78,31.1328,0,0.0,0.0472,0.3509
2018-02-03,37,930.79,25.1565,0,0.0,0.0646,0.5295
2018-02-04,20,681.46,34.073,0,0.0,0.0378,0.3267
2018-02-05,37,1228.51,33.203,0,0.0,0.0526,0.1887
2018-02-06,25,825.12,33.0048,0,0.0,0.0486,0.1692
2018-02-07,25,861.63,34.4652,0,0.0,0.0452,0.1823
2018-02-08,26,839.35,32.2827,0,0.0,0.0346,0.1688
2018-02-09,27,1872.55,69.3537,0,0.0,0.0402,0.2146
2018-02-10,26,1355.47,52.1335,0,0.0,0.0375,0.1993
2018-02-11,30,1160.4,38.68,0,0.0,0.0389,0.2808
2018-02-12,25,1418.0,56.72,0,0.0,0.0514,0.2356
2018-02-13,21,765.49,36.4519,0,0.0,0.0622,0.4545
2018-02-14,28,1424.23,50.8654,0,0.0,0.0365,0.2163
2018-02-15,26,617.59,23.7535,0,0.0,0.054,0.2255
2018-02-16,36,1088.06,30.2239,0,0.0,0.0356,0.2062
2018-02-17,28,1116.64,39.88,0,0.0,0.0552,0.2284
2018-02-18,26,1858.48,71.48,0,0.0,0.074,0.3751
2018-02-19,30,1124.44,37.4813,0,0.0,0.0434,0.2764
2018-02-20,23,306.79,13.3387,0,0.0,0.0553,0.4396
2018-02-21,31,978.83,31.5752,0,0.0,0.024,0.1563
2018-02-22,22,1326.81,60.3095,0,0.0,0.0498,0.2679
2018-02-23,32,1560.43,48.7634,0,0.0,0.0418,0.1521
2018-02-24,35,1541.09,44.0311,0,0.0,0.0503,0.5306
2018-02-25,36,2052.55,57.0153,0,0.0,0.0627,0.3812
2018-02-26,39,2309.21,59.2105,0,0.0,0.0646,0.4145
2018-02-27,23,883.55,38.4152,0,0.0,0.0547,0.3462
2018-02-28,33,1138.71,34.5064,0,0.0,0.0514,0.6075
2018-03-01,27,967.11,35.8189,0,0.0,0.05,0.1383
2018-03-02,27,1071.75,39.6944,0,0.0,0.0511,0.3395
2018-03-03,31,723.74,23.3465,0,0.0,0.0799,0.4449
2018-03-04,31,1130.86,36.4794,0,0.0,0.0332,0.2964
2018-03-05,30,1536.06,51.202,1,0.05263157894736842,0.0637,0.4697
2018-03-06,23,-32.54,-1.4148,0,0.0,0.0451,0.1465
2018-03-07,27,999.31,37.0115,0,0.0,0.067,0.4272
2018-03-08,31,994.18,32.0703,0,0.0,0.0344,0.2884
2018-03-09,24,537.67,22.4029,0,0.0,0.0343,0.1635
2018-03-10,29,1132.45,39.05,0,0.0,0.0515,0.2558
2018-03-11,30,1115.63,37.1877,0,0.0,0.0323,0.2396
2018-03-12,19,1322.13,69.5858,0,0.0,0.0687,0.2354
2018-03-13,31,1419.45,45.7887,0,0.0,0.0589,0.2631
2018-03-14,29,1435.27,49.4921,0,0.0,0.0316,0.1404
2018-03-15,19,502.43,26.4437,0,0.0,0.0397,0.3597
2018-03-16,36,2236.63,62.1286,0,0.0,0.0466,0.3113
2018-03-17,30,971.89,32.3963,0,0.0,0.0439,0.3029
2018-03-18,30,1088.21,36.2737,0,0.0,0.0627,0.3733
2018-03-19,32,1110.02,34.6881,0,0.0,0.0571,0.1991
2018-03-20,31,2092.08,67.4865,0,0.0,0.0436,0.2921
2018-03-21,32,1908.41,59.6378,0,0.0,0.0734,0.4462
2018-03-22,30,676.54,22.5513,0,0.0,0.0426,0.2509
2018-03-23,34,972.36,28.5988,0,0.0,0.0308,0.1134
2018-03-24,38,1798.19,47.3208,0,0.0,0.0416,0.1946
2018-03-25,30,1368.01,45.6003,0,0.0,0.0339,0.1245
2018-03-26,27,993.13,36.7826,0,0.0,0.0471,0.3159
2018-03-27,26,1074.56,41.3292,0,0.0,0.0922,0.4885
2018-03-28,31,1680.52,54.2103,0,0.0,0.0499,0.2657
2018-03-29,36,1435.34,39.8706,1,0.04,0.056,0.7266
2018-03-30,22,935.02,42.5009,0,0.0,0.0351,0.191
2018-03-31,24,1122.59,46.7746,0,0.0,0.0351,0.1494
2018-04-01,38,2821.3,74.2447,0,0.0,0.0393,0.248
2018-04-02,20,659.08,32.954,0,0.0,0.0372,0.2084
2018-04-03,22,1080.73,49.1241,0,0.0,0.0953,0.3149
2018-04-04,38,648.59,17.0682,1,0.03333333333333333,0.0441,0.6471
2018-04-05,33,1172.79,35.5391,0,0.0,0.045,0.1869
2018-04-06,26,1613.72,62.0662,0,0.0,0.0501,0.3316
2018-04-07,33,1115.7,33.8091,0,0.0,0.0413,0.2093
2018-04-08,28,1820.56,65.02,0,0.0,0.0531,0.2481
2018-04-09,29,1495.21,51.559,0,0.0,0.0517,0.4262
2018-04-10,23,1869.52,81.2835,0,0.0,0.0808,0.5348
2018-04-11,31,1490.5,48.0806,0,0.0,0.0661,0.4306
2018-04-12,22,1202.78,54.6718,0,0.0,0.0762,0.2134
2018-04-13,29,1981.67,68.3334,0,0.0,0.0644,0.4753
2018-04-14,27,930.22,34.4526,0,0.0,0.0473,0.2662
2018-04-15,35,1404.12,40.1177,0,0.0,0.0447,0.173
2018-04-16,24,493.5,20.5625,0,0.0,0.0523,0.4352
2018-04-17,25,1589.25,63.57,0,0.0,0.0707,0.2554
2018-04-18,24,920.4,38.35,0,0.0,0.0352,0.2141
2018-04-19,28,1077.1,38.4679,0,0.0,0.0463,0.3185
2018-04-20,22,937.04,42.5927,0,0.0,0.0799,0.6138
2018-04-21,23,647.32,28.1443,0,0.0,0.0399,0.1822
2018-04-22,32,1472.25,46.0078,0,0.0,0.0754,0.485
2018-04-23,21,1301.13,61.9586,0,0.0,0.0326,0.1109
2018-04-24,25,1645.24,65.8096,0,0.0,0.0231,0.0943
2018-04-25,30,1494.58,49.8193,0,0.0,0.0609,0.2628
2018-04-26,25,937.59,37.5036,1,0.08333333333333333,0.0888,0.6398
2018-04-27,25,1318.61,52.7444,0,0.0,0.0665,0.3501
2018-04-28,27,697.72,25.8415,0,0.0,0.062,0.4253
2018-04-29,25,1254.54,50.1816,0,0.0,0.057,0.3517
2018-04-30,28,864.26,30.8664,0,0.0,0.0243,0.0772
2018-05-01,36,1164.06,32.335,0,0.0,0.0412,0.2804
2018-05-02,26,1204.23,46.3165,0,0.0,0.056,0.217
2018-05-03,35,1287.88,36.7966,2,0.08,0.082,0.8892
2018-05-04,30,960.48,32.016,0,0.0,0.0311,0.131
2018-05-05,24,1335.99,55.6662,0,0.0,0.0692,0.3075
2018-05-06,47,1811.17,38.5355,0,0.0,0.0497,0.4615
2018-05-07,21,393.33,18.73,1,0.08333333333333333,0.0588,0.5683
2018-05-08,30,1420.23,47.341,0,0.0,0.0782,0.3494
2018-05-09,30,2001.58,66.7193,0,0.0,0.0438,0.2718
2018-05-10,24,1237.68,51.57,1,0.0625,0.0936,0.8295
2018-05-11,37,2204.83,59.59,0,0.0,0.093,0.5186
2018-05-12,23,2415.98,105.0426,0,0.0,0.0383,0.2247
2018-05-13,23,724.24,31.4887,0,0.0,0.0799,0.4989
2018-05-14,29,1918.08,66.1407,0,0.0,0.0469,0.2097
2018-05-15,21,1142.66,54.4124,0,0.0,0.0863,0.7115
2018-05-16,36,1164.82,32.3561,0,0.0,0.0423,0.519
2018-05-17,31,695.17,22.4248,0,0.0,0.0428,0.3048
2018-05-18,38,1719.91,45.2608,0,0.0,0.0428,0.2684
2018-05-19,16,396.32,24.77,0,0.0,0.0645,0.1409
2018-05-20,27,462.01,17.1115,0,0.0,0.0675,0.6603
2018-05-21,26,1377.93,52.9973,0,0.0,0.0494,0.3247
2018-05-22,35,1293.03,36.9437,0,0.0,0.0575,0.2916
2018-05-23,34,2033.73,59.8156,0,0.0,0.0428,0.2002
2018-05-24,36,946.57,26.2936,0,0.0,0.0247,0.1168
2018-05-25,28,671.96,23.9986,0,0.0,0.0492,0.3192
2018-05-26,30,1093.26,36.442,0,0.0,0.0689,0.5936
2018-05-27,27,1265.25,46.8611,0,0.0,0.0215,0.095
2018-05-28,28,1255.09,44.8246,0,0.0,0.0521,0.2228
2018-05-29,23,796.2,34.6174,0,0.0,0.0835,0.7044
2018-05-30,25,832.56,33.3024,0,0.0,0.0371,0.1248
2018-05-31,30,1766.28,58.876,0,0.0,0.073,0.3942
2018-06-01,30,1533.08,51.1027,0,0.0,0.0464,0.2226
2018-06-02,34,1016.29,29.8909,0,0.0,0.0366,0.3247
2018-06-03,24,664.44,27.685,0,0.0,0.0319,0.164
2018-06-04,30,1684.17,56.139,0,0.0,0.081,0.5885
2018-06-05,29,1371.2,47.2828,0,0.0,0.0582,0.2783
2018-06-06,30,1376.92,45.8973,0,0.0,0.0514,0.4507
2018-06-07,23,1253.26,54.4896,0,0.0,0.0808,0.546
2018-06-08,25,625.92,25.0368,0,0.0,0.0356,0.1912
2018-06-09,34,975.67,28.6962,0,0.0,0.0586,0.478
2018-06-10,21,521.94,24.8543,0,0.0,0.0454,0.2849
2018-06-11,27,939.45,34.7944,0,0.0,0.0467,0.4399
2018-06-12,28,2079.91,74.2825,0,0.0,0.0897,0.4448
2018-06-13,28,768.13,27.4332,0,0.0,0.049,0.3534
2018-06-14,33,1728.41,52.3761,0,0.0,0.0493,0.4126
2018-06-15,32,988.7,30.8969,0,0.0,0.0391,0.143
2018-06-16,37,799.96,21.6205,0,0.0,0.0495,0.2741
2018-06-17,26,1123.73,43.2204,0,0.0,0.0516,0.6338
2018-06-18,28,1612.27,57.5811,0,0.0,0.0566,0.2853
2018-06-19,25,1020.83,40.8332,0,0.0,0.0707,0.3677
2018-06-20,27,992.45,36.7574,0,0.0,0.0422,0.2055
2018-06-21,32,913.67,28.5522,0,0.0,0.0383,0.2198
2018-06-22,29,1049.28,36.1821,0,0.0,0.0532,0.3109
2018-06-23,34,1391.89,40.9379,0,0.0,0.0376,0.1614
2018-06-24,26,3125.35,120.2058,0,0.0,0.0657,0.3038
2018-06-25,22,766.72,34.8509,0,0.0,0.0522,0.1503
