merchant_id,tx_count,total_volume,avg_amount,fraud_count,fraud_rate,avg_fraud_score,max_fraud_score,unique_users
77474,3,138.1,46.0333,False,0.0,0.058,0.0597,2
77479,6,11.54,1.9233,0,0.0,0.03,0.0567,1
77482,2,246.31,123.155,False,0.0,0.2163,0.2434,1
77483,1,1.92,1.92,0,,0.0161,0.0161,1
77497,1,29.35,29.35,0,,0.0665,0.0665,1
77509,1,47.96,47.96,0,,0.0547,0.0547,1
77521,10,527.57,52.757,0,0.0,0.0752,0.0936,1
77533,1,151.23,151.23,False,0.0,0.0891,0.0891,1
77567,1,42.01,42.01,0,,0.1125,0.1125,1
77572,7,117.12,16.7314,0,0.0,0.0596,0.082,2
77600,6,146.68,24.4467,0,0.0,0.0123,0.0237,1
77611,3,27.14,9.0467,False,0.0,0.0381,0.0525,1
77616,1,7.97,7.97,False,0.0,0.0624,0.0624,1
77619,5,761.02,152.204,0,0.0,0.1965,0.392,3
77623,1,108.45,108.45,0,,0.2128,0.2128,1
77627,4,25.0,6.25,0,0.0,0.027,0.0449,2
77636,1,14.67,14.67,False,0.0,0.0999,0.0999,1
77649,5,209.52,41.904,0,0.0,0.0333,0.0754,5
77654,1,47.02,47.02,False,0.0,0.0679,0.0679,1
77661,1,13.94,13.94,False,0.0,0.0731,0.0731,1
77668,16,278.83,17.4269,0,0.0,0.0419,0.1047,2
77674,2,109.62,54.81,0,0.0,0.1335,0.2105,2
77675,1,4.98,4.98,False,0.0,0.0,0.0,1
77681,2,193.94,96.97,False,0.0,0.1136,0.127,1
77684,4,104.72,26.18,0,0.0,0.0802,0.1207,4
77689,1,24.14,24.14,0,,0.0096,0.0096,1
77704,3,25.84,8.6133,0,0.0,0.076,0.1,1
77710,1,-230.0,-230.0,False,0.0,0.0645,0.0645,1
77711,1,52.76,52.76,0,,0.024,0.024,1
77736,4,53.68,13.42,False,0.0,0.0536,0.0844,3
77786,18,543.11,30.1728,0,0.0,0.0229,0.0531,5
77808,1,16.5,16.5,False,0.0,0.1222,0.1222,1
77811,9,109.45,12.1611,0,0.0,0.0479,0.1168,4
77827,1,52.25,52.25,False,0.0,0.081,0.081,1
77839,2,139.86,69.93,0,0.0,0.1024,0.1025,1
77845,2,73.67,36.835,False,0.0,0.0275,0.0464,1
77875,1,231.67,231.67,False,0.0,0.1397,0.1397,1
77880,1,99.99,99.99,0,,0.133,0.133,1
77905,8,131.52,16.44,0,0.0,0.0384,0.0567,1
77912,2,72.77,36.385,0,,0.0104,0.0151,1
77913,4,22.09,5.5225,0,0.0,0.0675,0.0867,1
77916,1,0.11,0.11,False,0.0,0.1154,0.1154,1
77919,1,17.66,17.66,False,0.0,0.019,0.019,1
77927,1,24.56,24.56,0,,0.0367,0.0367,1
77931,10,426.91,42.691,0,0.0,0.0547,0.1084,1
77941,1,35.59,35.59,0,,0.0685,0.0685,1
77948,23,287.8,12.513,0,0.0,0.0049,0.0217,1
77982,2,725.64,362.82,False,0.0,0.0712,0.0756,1
78009,1,47.6,47.6,0,,0.0336,0.0336,1
78011,2,13.95,6.975,False,0.0,0.0195,0.0293,1
78021,1,53.32,53.32,0,,0.0381,0.0381,1
78022,3,168.72,56.24,0,0.0,0.0389,0.0423,1
78028,1,16.2,16.2,False,0.0,0.0535,0.0535,1
78029,1,66.33,66.33,0,,0.1,0.1,1
78050,1,19.57,19.57,0,,0.0249,0.0249,1
78052,14,1930.79,137.9136,0,0.0,0.0545,0.1277,1
78060,1,14.55,14.55,False,0.0,0.1223,0.1223,1
78067,1,7.22,7.22,0,,0.1034,0.1034,1
78071,1,14.66,14.66,False,0.0,0.0793,0.0793,1
78073,1,11.13,11.13,False,0.0,0.0389,0.0389,1
78081,10,290.71,29.071,0,0.0,0.0616,0.2084,1
78088,2,26.04,13.02,False,0.0,0.0506,0.055,2
78092,2,79.71,39.855,False,0.0,0.0594,0.0631,1
78113,6,61.32,10.22,0,0.0,0.028,0.039,1
78127,2,3.99,1.995,0,0.0,0.0238,0.0238,1
78132,2,150.95,75.475,0,,0.0847,0.0847,1
78146,13,275.96,21.2277,0,0.0,0.0295,0.1004,1
78183,3,36.26,12.0867,0,0.0,0.0575,0.112,2
78184,1,34.76,34.76,False,0.0,0.0801,0.0801,1
78189,4,65.8,16.45,0,0.0,0.0404,0.0823,1
78197,1,2.24,2.24,False,0.0,0.0574,0.0574,1
78211,1,93.95,93.95,False,0.0,0.1469,0.1469,1
78244,10,30.58,3.058,0,0.0,0.0113,0.0312,1
78247,1,63.47,63.47,False,0.0,0.1613,0.1613,1
78249,1,75.47,75.47,False,0.0,0.017,0.017,1
78282,1,33.19,33.19,False,0.0,0.0204,0.0204,1
78287,18,372.43,20.6906,0,0.0,0.0368,0.0722,2
78289,1,79.71,79.71,0,,0.1438,0.1438,1
78298,1,151.56,151.56,0,,0.0528,0.0528,1
78310,1,10.84,10.84,False,0.0,0.139,0.139,1
78312,8,444.76,55.595,0,0.0,0.0306,0.0699,2
78339,1,19.05,19.05,0,,0.0276,0.0276,1
78359,1,23.58,23.58,False,0.0,0.0688,0.0688,1
78364,1,264.1,264.1,0,,0.0763,0.0763,1
78369,1,158.64,158.64,False,0.0,0.0532,0.0532,1
78378,1,15.05,15.05,0,,0.1211,0.1211,1
78389,1,81.93,81.93,False,0.0,0.0738,0.0738,1
78393,4,549.68,137.42,False,0.0,0.1636,0.1947,1
78398,1,15.43,15.43,0,,0.0825,0.0825,1
78409,1,133.83,133.83,False,0.0,0.0,0.0,1
78410,1,37.83,37.83,False,0.0,0.147,0.147,1
78415,1,46.03,46.03,False,0.0,0.0095,0.0095,1
78418,2,260.71,130.355,False,0.0,0.0928,0.1024,1
78432,1,64.51,64.51,False,0.0,0.0844,0.0844,1
78454,411,10839.27,26.3729,0,0.0,0.0189,0.1127,157
78461,4,120.27,30.0675,0,0.0,0.0095,0.0095,1
78462,7,24.96,3.5657,0,0.0,0.0079,0.0362,1
78481,1,42.46,42.46,0,,0.0688,0.0688,1
78488,13,229.76,17.6738,0,0.0,0.0042,0.0096,1
78489,2,0.6,0.3,False,0.0,0.123,0.123,1
78499,7,77.42,11.06,0,0.0,0.0468,0.0706,7
78519,3,19.29,6.43,0,0.0,0.0439,0.0567,2
78534,5,203.85,40.77,0,0.0,0.014,0.0232,1
78537,3,48.92,16.3067,0,0.0,0.0626,0.0811,1
78544,3,61.73,20.5767,0,0.0,0.0859,0.1066,1
78547,1,65.56,65.56,False,0.0,0.1187,0.1187,1
78553,4,85.73,21.4325,0,0.0,0.1067,0.1319,2
78563,2,12.42,6.21,False,0.0,0.0851,0.1059,1
78583,2,32.51,16.255,False,0.0,0.045,0.0461,1
78603,1,20.41,20.41,False,0.0,0.0635,0.0635,1
78605,58,1656.27,28.5564,0,0.0,0.0377,0.1356,25
78614,1,11.44,11.44,0,,0.08,0.08,1
78615,3,276.22,92.0733,0,0.0,0.0795,0.1384,1
78620,4,46.68,11.67,0,0.0,0.0386,0.0497,1
78621,8,240.53,30.0662,0,0.0,0.0848,0.1969,2
78624,4,17.83,4.4575,0,0.0,0.0166,0.0289,1
78632,2,29.42,14.71,0,,0.0517,0.0567,1
78644,121,7338.06,60.6451,1,0.012658227848101266,0.2231,0.7054,109
78649,10,188.24,18.824,0,0.0,0.0174,0.0479,1
78650,1,77.83,77.83,False,0.0,0.0503,0.0503,1
78654,1,55.94,55.94,False,0.0,0.0903,0.0903,1
78655,1,432.93,432.93,0,,0.1006,0.1006,1
78670,1,15.22,15.22,False,0.0,0.0411,0.0411,1
78680,24,376.39,15.6829,0,0.0,0.0668,0.1216,2
78693,2,50.22,25.11,False,0.0,0.1155,0.1429,1
78696,1,149.82,149.82,False,0.0,0.0898,0.0898,1
78707,1,36.48,36.48,0,,0.0957,0.0957,1
78728,1,90.54,90.54,False,0.0,0.0095,0.0095,1
78738,1,75.38,75.38,0,,0.0879,0.0879,1
78748,1,18.63,18.63,0,,0.1312,0.1312,1
78757,1,5.11,5.11,False,0.0,0.0778,0.0778,1
78758,9,146.34,16.26,0,0.0,0.0176,0.0358,1
78768,1,70.88,70.88,False,0.0,0.1964,0.1964,1
78793,7,286.92,40.9886,0,0.0,0.0215,0.0608,1
78814,1,28.75,28.75,0,,0.051,0.051,1
78816,1,79.78,79.78,False,0.0,0.0782,0.0782,1
78817,4,513.66,128.415,0,0.0,0.2138,0.2582,1
78835,1,31.02,31.02,False,0.0,0.04,0.04,1
78854,9,85.31,9.4789,0,0.0,0.016,0.0555,1
78860,21,949.52,45.2152,0,0.0,0.0154,0.0582,1
78900,3,267.78,89.26,0,0.0,0.0166,0.0192,1
78913,1,17.29,17.29,False,0.0,0.1775,0.1775,1
78921,1,140.63,140.63,0,,0.1657,0.1657,1
78926,1,43.86,43.86,False,0.0,0.0412,0.0412,1
78935,1,103.65,103.65,False,0.0,0.1886,0.1886,1
78939,3,28.48,9.4933,0,0.0,0.1136,0.1337,1
78940,20,277.08,13.854,0,0.0,0.0218,0.0648,1
78941,7,504.7,72.1,0,0.0,0.2519,0.5084,2
78945,1,43.42,43.42,False,0.0,0.0601,0.0601,1
78965,1,69.02,69.02,0,,0.1048,0.1048,1
78967,1,15.43,15.43,False,0.0,0.1018,0.1018,1
78970,6,226.54,37.7567,0,0.0,0.0404,0.1155,2
78982,1,7.06,7.06,False,0.0,0.1493,0.1493,1
78992,2,173.49,86.745,0,0.0,0.1181,0.1224,1
79000,2,250.24,125.12,0,0.0,0.03,0.0345,1
79001,2,87.4,43.7,0,0.0,0.0701,0.0737,1
79006,2,76.76,38.38,False,0.0,0.0394,0.0641,2
79012,1,148.38,148.38,0,,0.0894,0.0894,1
79020,1,171.49,171.49,False,0.0,0.053,0.053,1
79031,2,40.87,20.435,False,0.0,0.0863,0.1331,1
79043,1,37.89,37.89,0,,0.0785,0.0785,1
79050,47,5244.24,111.5796,0,0.0,0.2163,0.7266,37
79058,2,117.09,58.545,0,0.0,0.026,0.0463,1
79072,3,45.81,15.27,0,0.0,0.0446,0.0591,1
79073,2,42.28,21.14,True,1.0,0.326,0.5993,2
79075,6,109.11,18.185,0,0.0,0.0604,0.0998,2
79094,1,29.04,29.04,False,0.0,0.1842,0.1842,1
79095,4,230.74,57.685,0,0.0,0.0625,0.1521,1
79098,5,173.16,34.632,0,0.0,0.0538,0.082,4
79106,1,13.26,13.26,False,0.0,0.0147,0.0147,1
79111,1,10.53,10.53,False,0.0,0.0817,0.0817,1
79112,1,17.08,17.08,0,,0.0525,0.0525,1
79144,2,76.57,38.285,False,0.0,0.1302,0.209,2
79148,2,73.36,36.68,False,0.0,0.1084,0.1543,2
79159,1,26.36,26.36,False,0.0,0.0415,0.0415,1
79173,9,45.91,5.1011,0,0.0,0.0567,0.1001,1
79174,1,26.98,26.98,False,0.0,0.024,0.024,1
79180,1,39.45,39.45,0,,0.0433,0.0433,1
79191,1,92.06,92.06,False,0.0,0.134,0.134,1
79232,3,365.84,121.9467,False,0.0,0.0892,0.1177,1
79239,9,101.17,11.2411,0,0.0,0.0464,0.0834,1
79240,2,491.66,245.83,0,0.0,0.0241,0.0289,1
79274,1,7.3,7.3,False,0.0,0.0698,0.0698,1
79282,1,71.98,71.98,False,0.0,0.0684,0.0684,1
79291,1,119.79,119.79,0,,0.0826,0.0826,1
79292,2,100.22,50.11,0,0.0,0.0776,0.0892,1
79303,3,69.57,23.19,0,0.0,0.0616,0.0706,1
79322,1,10.37,10.37,False,0.0,0.1013,0.1013,1
79343,1,53.66,53.66,False,0.0,0.0884,0.0884,1
79359,1,16.28,16.28,False,0.0,0.0644,0.0644,1
79361,9,211.06,23.4511,0,0.0,0.0187,0.0603,1
79366,2,245.95,122.975,0,0.0,0.2129,0.2232,1
79393,4,110.21,27.5525,False,0.0,0.0339,0.0414,1
79400,5,398.11,79.622,0,0.0,0.068,0.0784,1
79410,7,245.27,35.0386,0,0.0,0.0579,0.0993,3
79413,1,39.45,39.45,0,,0.0724,0.0724,1
79425,3,69.0,23.0,0,0.0,0.0423,0.1082,1
79445,1,17.7,17.7,False,0.0,0.1524,0.1524,1
79457,1,5.35,5.35,False,0.0,0.0638,0.0638,1
79463,10,63.89,6.389,0,0.0,0.0126,0.041,1
79479,1,7.38,7.38,False,0.0,0.0781,0.0781,1
79496,5,28.94,5.788,0,0.0,0.0485,0.0642,2
79498,1,50.26,50.26,False,0.0,0.0946,0.0946,1
79502,1,20.2,20.2,False,0.0,0.0609,0.0609,1
79503,2,129.71,64.855,0,0.0,0.0969,0.1069,1
79516,3,84.94,28.3133,0,0.0,0.0472,0.0667,1
79526,3,42.35,14.1167,False,0.0,0.0695,0.0932,3
79544,1,145.26,145.26,False,0.0,0.1908,0.1908,1
79553,1,51.93,51.93,False,0.0,0.037,0.037,1
79555,3,62.21,20.7367,0,0.0,0.0327,0.036,2
79563,1,29.96,29.96,False,0.0,0.0747,0.0747,1
79574,2,93.88,46.94,0,,0.0606,0.0683,1
79578,3,79.66,26.5533,False,0.0,0.0217,0.0385,1
79585,1,132.7,132.7,False,0.0,0.2224,0.2224,1
79586,1,57.78,57.78,0,,0.0239,0.0239,1
79589,1,80.49,80.49,False,0.0,0.1052,0.1052,1
79592,2,265.69,132.845,0,,0.0976,0.1678,2
79596,2,60.65,30.325,0,0.0,0.0462,0.0557,1
79606,5,204.67,40.934,0,0.0,0.0627,0.1001,1
79614,1,126.68,126.68,False,0.0,0.2436,0.2436,1
79617,2,62.21,31.105,0,0.0,0.0493,0.0772,2
79638,1,117.74,117.74,False,0.0,0.1159,0.1159,1
79645,1,7.06,7.06,False,0.0,0.0676,0.0676,1
79646,2,68.8,34.4,0,0.0,0.028,0.0501,1
79648,1,17.03,17.03,0,,0.1398,0.1398,1
79657,1,408.45,408.45,0,,0.088,0.088,1
79659,3,28.14,9.38,False,0.0,0.0135,0.0203,1
79664,85,1820.8,21.4212,0,0.0,0.0529,0.1374,35
79667,1,16.68,16.68,False,0.0,0.042,0.042,1
79671,3,142.5,47.5,0,0.0,0.0589,0.0893,2
79675,2,6.29,3.145,False,0.0,0.0318,0.0578,1
79689,3,217.38,72.46,False,0.0,0.0303,0.0373,1
79708,4,128.74,32.185,0,0.0,0.049,0.0676,2
79717,1,25.08,25.08,False,0.0,0.1189,0.1189,1
79729,5,34.89,6.978,0,0.0,0.0327,0.0413,2
79733,4,30.22,7.555,0,0.0,0.0644,0.1108,3
79734,1,13.52,13.52,False,0.0,0.0971,0.0971,1
79735,4,420.82,105.205,0,0.0,0.3166,0.4295,2
79739,1,36.62,36.62,False,0.0,0.0593,0.0593,1
79743,1,6.74,6.74,False,0.0,0.0531,0.0531,1
79744,1,9.53,9.53,False,0.0,0.0824,0.0824,1
79778,6,88.74,14.79,0,0.0,0.043,0.083,1
79781,1,263.02,263.02,0,,0.0466,0.0466,1
79783,8,378.23,47.2788,0,0.0,0.0503,0.1272,2
79789,1,355.98,355.98,0,,0.0462,0.0462,1
79794,1,3.1,3.1,False,0.0,0.0331,0.0331,1
79802,2,130.85,65.425,0,0.0,0.0225,0.0287,1
79808,13,376.96,28.9969,0,0.0,0.0191,0.1079,2
79843,2,21.25,10.625,False,0.0,0.0857,0.0926,1
79847,17,1148.41,67.5535,0,0.0,0.2721,0.4691,4
79860,6,203.68,33.9467,0,0.0,0.0628,0.0935,1
79868,1,4.46,4.46,False,0.0,0.1206,0.1206,1
79893,2,52.78,26.39,False,0.0,0.1008,0.1018,1
79896,2,100.29,50.145,False,0.0,0.0654,0.1087,1
79913,1,27.27,27.27,False,0.0,0.0838,0.0838,1
79915,1,48.64,48.64,0,,0.0661,0.0661,1
79918,2,3.12,1.56,False,0.0,0.0363,0.0423,1
79923,5,213.18,42.636,0,0.0,0.0473,0.0837,3
79927,246,13232.1,53.789,0,0.0,0.1146,0.5961,73
79930,1,92.12,92.12,False,0.0,0.0639,0.0639,1
79947,5,71.37,14.274,0,0.0,0.0178,0.0797,1
79971,3,14.68,4.8933,False,0.0,0.0286,0.0429,1
79972,6,57.88,9.6467,0,0.0,0.0289,0.0483,1
79973,1,3.17,3.17,False,0.0,0.0815,0.0815,1
79976,2,127.36,63.68,False,0.0,0.0282,0.0379,1
79983,2,35.53,17.765,0,0.0,0.0754,0.122,2
80003,1,95.19,95.19,False,0.0,0.1272,0.1272,1
80012,1,8.59,8.59,False,0.0,0.0,0.0,1
80036,1,82.0,82.0,0,,0.0625,0.0625,1
80040,4,113.15,28.2875,0,0.0,0.0495,0.084,1
80046,3,78.73,26.2433,0,0.0,0.0378,0.0976,1
80050,1,187.86,187.86,False,0.0,0.219,0.219,1
80051,1,5.09,5.09,False,0.0,0.0269,0.0269,1
80056,3,64.89,21.63,False,0.0,0.046,0.057,1
80063,2,81.46,40.73,False,0.0,0.0565,0.0623,2
80083,1,55.16,55.16,0,,0.0366,0.0366,1
80084,1,168.81,168.81,0,,0.0292,0.0292,1
80095,2,27.36,13.68,False,0.0,0.0617,0.0967,1
80107,15,241.06,16.0707,0,0.0,0.0617,0.1365,2
80114,4,53.42,13.355,1,0.3333333333333333,0.1767,0.5406,4
80119,2,77.64,38.82,0,0.0,0.0435,0.0604,2
80135,3,5.55,1.85,0,0.0,0.0384,0.0424,1
80137,2,54.48,27.24,0,0.0,0.0425,0.0509,1
80141,16,855.57,53.4731,0,0.0,0.0457,0.1043,2
80156,2,53.41,26.705,0,0.0,0.0801,0.0933,1
80183,4,279.07,69.7675,0,0.0,0.1604,0.2393,2
80207,2,59.89,29.945,0,,0.0481,0.0858,2
80221,1,83.71,83.71,0,,0.1418,0.1418,1
80230,1,69.76,69.76,0,,0.0522,0.0522,1
80243,1,28.1,28.1,0,,0.0227,0.0227,1
80249,1,127.73,127.73,False,0.0,0.0432,0.0432,1
80252,5,81.36,16.272,0,0.0,0.0625,0.0996,1
80261,2,44.57,22.285,0,0.0,0.0624,0.0721,1
80263,10,82.44,8.244,0,0.0,0.0232,0.0485,1
80276,1,10.43,10.43,0,,0.1153,0.1153,1
80288,1,19.62,19.62,False,0.0,0.0,0.0,1
80322,1,231.08,231.08,False,0.0,0.082,0.082,1
80350,1,257.92,257.92,False,0.0,0.1312,0.1312,1
80368,8,428.86,53.6075,0,0.0,0.0367,0.1324,2
80374,3,94.9,31.6333,0,0.0,0.0542,0.0996,1
80379,2,9.37,4.685,False,0.0,0.0214,0.0336,1
80384,1,19.88,19.88,False,0.0,0.0553,0.0553,1
80386,1,31.75,31.75,False,0.0,0.0056,0.0056,1
80395,1,40.82,40.82,False,0.0,0.1122,0.1122,1
80397,8,93.12,11.64,0,0.0,0.0529,0.1306,4
80400,1,146.85,146.85,0,,0.0416,0.0416,1
80404,4,130.38,32.595,0,0.0,0.0583,0.0821,2
80417,1,937.6,937.6,0,,0.0672,0.0672,1
80425,2,71.94,35.97,0,0.0,0.1308,0.1777,1
80430,1,44.2,44.2,False,0.0,0.1241,0.1241,1
80461,3,81.63,27.21,0,0.0,0.0681,0.1028,1
80485,6,40.34,6.7233,0,0.0,0.0206,0.0314,3
80504,1,3.15,3.15,0,,0.0683,0.0683,1
80508,2,154.52,77.26,False,0.0,0.1135,0.1302,2
80517,1,40.69,40.69,False,0.0,0.0571,0.0571,1
80520,2,17.44,8.72,False,0.0,0.0389,0.0422,2
80526,3,8.12,2.7067,False,0.0,0.0558,0.0637,1
80537,1,29.22,29.22,False,0.0,0.1329,0.1329,1
80546,1,66.49,66.49,False,0.0,0.0259,0.0259,1
80552,2,683.74,341.87,0,0.0,0.0092,0.0092,1
80563,2,61.38,30.69,0,0.0,0.036,0.0383,2
80575,5,159.05,31.81,0,0.0,0.0337,0.0454,3
80576,1,10.51,10.51,0,,0.0785,0.0785,1
80583,2,105.19,52.595,False,0.0,0.0253,0.0326,1
80584,4,218.89,54.7225,0,0.0,0.0367,0.1069,1
80589,2,172.26,86.13,False,0.0,0.1553,0.1762,2
80615,6,154.33,25.7217,0,0.0,0.0336,0.0753,2
80636,6,206.25,34.375,0,0.0,0.0137,0.029,1
80643,4,298.49,74.6225,0,0.0,0.0655,0.1133,3
80659,3,26.66,8.8867,0,0.0,0.0216,0.0359,2
80665,9,459.82,51.0911,0,0.0,0.0717,0.21,1
80669,1,356.15,356.15,0,,0.0099,0.0099,1
80705,1,39.41,39.41,False,0.0,0.1101,0.1101,1
80711,5,11.85,2.37,0,0.0,0.0231,0.0377,2
80719,1,59.52,59.52,False,0.0,0.0315,0.0315,1
80725,1,32.51,32.51,False,0.0,0.0764,0.0764,1
80730,3,343.41,114.47,0,0.0,0.0119,0.0268,1
80731,1,167.0,167.0,False,0.0,0.1081,0.1081,1
80736,1,27.19,27.19,False,0.0,0.0469,0.0469,1
80738,10,152.64,15.264,0,0.0,0.0723,0.0874,1
80747,1,92.94,92.94,0,,0.1043,0.1043,1
80756,1,77.98,77.98,False,0.0,0.1169,0.1169,1
80764,1,53.81,53.81,0,,0.134,0.134,1
80770,70,5701.64,81.452,0,0.0,0.1514,0.6317,60
80773,1,9.22,9.22,False,0.0,0.1039,0.1039,1
80777,1,136.14,136.14,False,0.0,0.048,0.048,1
80780,2,8.4,4.2,0,0.0,0.0188,0.0375,1
80786,5,274.52,54.904,0,0.0,0.0778,0.1613,1
80797,2,56.98,28.49,0,,0.0446,0.0446,1
80803,1,10.73,10.73,0,,0.0995,0.0995,1
80805,1,-220.0,-220.0,0,,0.0,0.0,1
80816,2,93.14,46.57,0,0.0,0.0751,0.1004,1
80850,1,7.93,7.93,False,0.0,0.0622,0.0622,1
80851,6,25.14,4.19,0,0.0,0.0255,0.0287,1
80854,1,43.58,43.58,0,,0.025,0.025,1
80858,1,121.34,121.34,0,,0.1196,0.1196,1
80871,5,3990.23,798.046,0,0.0,0.1461,0.2649,5
80900,1,512.43,512.43,0,,0.014,0.014,1
80910,1,3.1,3.1,0,,0.0424,0.0424,1
80924,1,120.07,120.07,0,,0.1946,0.1946,1
80935,1,50.37,50.37,0,,0.1222,0.1222,1
80937,3,94.26,31.42,0,0.0,0.0233,0.043,2
80943,4,222.68,55.67,0,0.0,0.1148,0.1403,1
80951,4,177.4,44.35,0,0.0,0.0588,0.0835,1
80953,2,69.96,34.98,0,0.0,0.058,0.0738,1
80964,1,94.66,94.66,False,0.0,0.0091,0.0091,1
80993,1,142.22,142.22,0,,0.0383,0.0383,1
81011,1,15.34,15.34,0,,0.0619,0.0619,1
81022,1,43.29,43.29,False,0.0,0.084,0.084,1
81030,4,30.45,7.6125,0,0.0,0.0381,0.0526,2
81034,1,15.58,15.58,False,0.0,0.0136,0.0136,1
81039,1,3.14,3.14,False,0.0,0.0776,0.0776,1
81041,1,67.72,67.72,False,0.0,0.1001,0.1001,1
81052,7,403.76,57.68,0,0.0,0.0227,0.0434,1
81057,1,42.25,42.25,0,,0.0928,0.0928,1
81064,1,41.95,41.95,False,0.0,0.1409,0.1409,1
81075,1,236.61,236.61,False,0.0,0.3316,0.3316,1
81078,1,45.42,45.42,False,0.0,0.0087,0.0087,1
81081,1,92.22,92.22,0,,0.0771,0.0771,1
81093,2,1204.6,602.3,0,,0.1948,0.2229,1
81096,1,65.8,65.8,False,0.0,0.1512,0.1512,1
81132,7,98.09,14.0129,0,0.0,0.0953,0.1594,2
81151,1,3.12,3.12,0,,0.0442,0.0442,1
81155,1,22.95,22.95,False,0.0,0.0232,0.0232,1
81175,3,447.21,149.07,0,0.0,0.0121,0.0182,1
81185,2,29.23,14.615,0,,0.0655,0.1061,1
81215,12,130.98,10.915,0,0.0,0.055,0.1253,3
81222,5,1987.32,397.464,0,0.0,0.0409,0.0474,1
81223,13,273.96,21.0738,0,0.0,0.0591,0.092,1
81263,9,368.34,40.9267,0,0.0,0.01,0.0252,1
81276,1,137.65,137.65,False,0.0,0.1032,0.1032,1
81283,2,58.11,29.055,False,0.0,0.0584,0.0889,1
81304,2,34.08,17.04,0,0.0,0.121,0.1228,1
81319,1,221.33,221.33,False,0.0,0.0186,0.0186,1
81321,2,50.6,25.3,0,0.0,0.0494,0.0573,2
81324,2,83.71,41.855,False,0.0,0.0362,0.0394,1
81325,1,5.93,5.93,0,,0.0155,0.0155,1
81343,1,60.94,60.94,False,0.0,0.0486,0.0486,1
81367,1,5.34,5.34,False,0.0,0.2303,0.2303,1
81379,5,463.14,92.628,0,0.0,0.0328,0.1005,1
81393,3,186.34,62.1133,0,0.0,0.0806,0.1238,1
81394,1,41.85,41.85,False,0.0,0.0555,0.0555,1
81400,1,9.22,9.22,False,0.0,0.0481,0.0481,1
81410,1,40.26,40.26,False,0.0,0.1436,0.1436,1
81426,1,166.37,166.37,0,,0.1768,0.1768,1
81436,4,53.26,13.315,0,0.0,0.0644,0.0755,3
81444,3,86.88,28.96,0,0.0,0.0676,0.0907,1
81451,1,272.43,272.43,False,0.0,0.0183,0.0183,1
81466,2,58.89,29.445,0,0.0,0.0793,0.1052,1
81477,93,5220.18,56.131,0,0.0,0.1203,0.3735,62
81487,1,17.73,17.73,False,0.0,0.0647,0.0647,1
81497,1,108.3,108.3,False,0.0,0.0365,0.0365,1
81502,1,28.73,28.73,False,0.0,0.0928,0.0928,1
81509,1,25.56,25.56,0,,0.0098,0.0098,1
81510,1,13.39,13.39,False,0.0,0.1561,0.1561,1
81511,1,10.08,10.08,False,0.0,0.0502,0.0502,1
81519,1,42.85,42.85,False,0.0,0.0349,0.0349,1
81532,3,16.43,5.4767,0,0.0,0.0415,0.0703,1
81536,146,4476.96,30.6641,0,0.0,0.0497,0.2037,83
81542,1,21.67,21.67,False,0.0,0.0095,0.0095,1
81572,2,33.77,16.885,0,0.0,0.0531,0.0664,1
81588,1,15.65,15.65,0,,0.1179,0.1179,1
81591,19,1644.24,86.5389,0,0.0,0.208,0.4078,5
81594,3,128.82,42.94,0,0.0,0.0211,0.0321,1
81611,1,52.17,52.17,False,0.0,0.0587,0.0587,1
81641,1,4.06,4.06,0,,0.1195,0.1195,1
81660,1,587.99,587.99,False,0.0,0.1244,0.1244,1
81665,1,206.59,206.59,False,0.0,0.0586,0.0586,1
81670,1,40.87,40.87,False,0.0,0.0434,0.0434,1
81680,2,22.06,11.03,0,0.0,0.0356,0.0557,1
81682,1,67.82,67.82,False,0.0,0.0838,0.0838,1
81703,13,294.34,22.6415,0,0.0,0.0315,0.1214,5
81707,1,32.77,32.77,0,,0.1615,0.1615,1
81718,3,111.13,37.0433,False,0.0,0.0331,0.0456,1
81720,1,0.78,0.78,False,0.0,0.0577,0.0577,1
81721,2,8.27,4.135,False,0.0,0.0977,0.1173,1
81729,1,169.49,169.49,False,0.0,0.0989,0.0989,1
81738,1,7.8,7.8,False,0.0,0.0541,0.0541,1
81741,2,37.41,18.705,0,0.0,0.0966,0.1012,1
81744,2,58.6,29.3,False,0.0,0.0565,0.084,1
81745,7,46.31,6.6157,0,0.0,0.0363,0.099,1
81750,1,9.37,9.37,False,0.0,0.0849,0.0849,1
81759,99,4475.19,45.2039,0,0.0,0.0722,0.2829,91
81774,1,70.55,70.55,False,0.0,0.0335,0.0335,1
81782,1,2.55,2.55,False,0.0,0.0,0.0,1
81784,7,39.83,5.69,0,0.0,0.0474,0.1164,1
81788,1,30.0,30.0,False,0.0,0.0665,0.0665,1
81803,1,40.53,40.53,False,0.0,0.0918,0.0918,1
81820,1,15.78,15.78,False,0.0,0.0581,0.0581,1
81826,2,86.86,43.43,0,,0.0199,0.0247,1
81829,6,88.77,14.795,0,0.0,0.0844,0.1711,6
81830,5,267.92,53.584,0,0.0,0.0531,0.0944,2
81833,816,34631.25,42.4403,0,0.0,0.0155,0.2262,270
81841,1,1.36,1.36,False,0.0,0.1096,0.1096,1
81848,1,72.09,72.09,False,0.0,0.1658,0.1658,1
81856,1,170.73,170.73,0,,0.0197,0.0197,1
81870,1,47.49,47.49,False,0.0,0.1186,0.1186,1
81876,1,20.61,20.61,False,0.0,0.173,0.173,1
